date,1. open,2. high,3. low,4. close,5. volume,Thomson Reuters,1. open,2. high,3. low,4. close,5. volume,Facebook,1. open,2. high,3. low,4. close,5. volume,Apple,1. open,2. high,3. low,4. close,5. volume,Amazon,1. open,2. high,3. low,4. close,5. volume,Netflix,1. open,2. high,3. low,4. close,5. volume,GM,1. open,2. high,3. low,4. close,5. volume,Starbucks,1. open,2. high,3. low,4. close,5. volume,Nike,1. open,2. high,3. low,4. close,5. volume,Boeing,1. open,2. high,3. low,4. close,5. volume,McDonalds
2005-01-31,35.2900,35.2900,33.1500,34.0500,1130200,,0,0,0,0,0,0,64.7800,77.8900,62.6000,76.9000,459075800,,44.9500,45.4400,40.2600,43.2200,194935200,,12.4800,13.1200,10.5300,11.5000,39397500,,0,0,0,0,0,0,63.2900,63.3400,52.1000,54.0000,116661300,,90.6000,91.3400,84.7000,86.6300,19303600,,51.8500,52.2500,49.5200,50.6000,68299400,,31.6000,32.5000,30.8100,32.3900,93212300,
2004-12-31,34.9400,35.5700,33.2500,35.2900,1097400,,0,0,0,0,0,0,67.7900,67.9500,61.6000,64.4000,284796700,,40.0000,45.6800,37.9900,44.2900,176014800,,11.3500,13.8200,11.0500,12.3300,53211900,,0,0,0,0,0,0,56.3300,64.2600,56.2900,62.3600,63447900,,84.8000,92.4300,84.8000,90.6900,24551100,,53.6000,55.2900,51.6200,51.7700,63851600,,30.9000,32.9600,30.8600,32.0600,98035300,
2004-11-30,34.7000,36.4000,34.1600,34.7900,657700,,0,0,0,0,0,0,52.5000,69.5700,52.0400,67.0500,311421500,,34.2300,41.5000,34.1500,39.6800,168474900,,9.4750,12.2800,9.3500,11.3800,57787800,,0,0,0,0,0,0,52.6700,57.0000,52.6000,56.2600,61317900,,81.0600,87.8000,80.7000,84.6600,27761200,,50.1000,55.4800,49.6500,53.5700,71858700,,29.0500,30.9990,28.7700,30.7400,109693900,
2004-10-29,34.7000,36.1300,32.9700,34.6900,975100,,0,0,0,0,0,0,39.1500,53.2000,37.6500,52.4000,287399400,,41.2500,42.7000,33.0000,34.1300,208568400,,17.4000,19.6000,9.2500,9.4700,137130100,,0,0,0,0,0,0,45.9600,53.2500,45.2900,52.8800,73035500,,79.0000,81.9500,76.6200,81.3100,25369900,,51.6200,52.8700,48.1000,49.9000,69454500,,28.0000,29.4900,27.3100,29.1500,102501100,
2004-09-30,32.9700,34.9200,32.9200,34.6900,540300,,0,0,0,0,0,0,34.3000,39.2700,34.1900,38.7500,137026900,,38.2300,44.2800,37.3600,40.8600,176176900,,14.0100,18.1000,13.8800,15.4200,48839000,,0,0,0,0,0,0,43.0500,46.2900,42.7900,45.4600,51802600,,75.0000,80.0200,74.5200,78.8000,27894300,,52.1000,55.2400,50.5000,51.6200,62223000,,27.0300,28.1300,26.8600,28.0300,79923500,
2004-08-31,34.0500,34.2500,32.4200,32.9500,518800,,0,0,0,0,0,0,31.1800,35.1800,29.7000,34.4900,143060100,,38.3200,40.8300,34.8500,38.1400,180022400,,19.8400,20.4000,13.8500,13.9500,41519900,,0,0,0,0,0,0,46.8500,47.1300,42.0500,43.2400,81626500,,72.7200,76.9000,68.6100,75.3100,20395800,,50.2000,52.8200,48.2700,52.2200,65486800,,27.3200,27.5900,25.6400,27.0200,63781000,
2004-07-30,33.3600,34.6900,32.1000,34.1800,639000,,0,0,0,0,0,0,32.0800,33.6300,28.7400,32.3400,173153200,,53.7300,54.0400,37.3800,38.9200,202437000,,35.7000,36.0700,18.5000,20.5000,82650100,,0,0,0,0,0,0,44.6200,48.4000,44.0200,46.9900,77025100,,75.7900,76.1200,69.3000,72.7100,24894300,,50.1000,51.2500,46.4000,50.7500,67542700,,26.0900,28.2500,25.7400,27.5000,78605900,
2004-06-30,32.5700,35.1200,31.9800,33.4600,728900,,0,0,0,0,0,0,27.7900,34.1900,27.6100,32.5400,146914900,,47.8800,54.7000,47.7000,54.4000,161251200,,32.2900,36.5700,28.3500,36.0000,36971100,,0,0,0,0,0,0,40.6900,44.4000,40.6200,43.4900,60905900,,71.1800,77.3400,69.2800,75.7500,25072600,,45.9000,51.4900,45.5100,51.0900,75091100,,26.2100,27.3800,25.8000,26.0000,90958200,
2004-05-28,31.8300,33.0800,31.1200,32.6700,549700,,0,0,0,0,0,0,26.0000,28.7800,25.5000,28.0600,94719200,,43.4500,48.6800,40.5500,48.5000,150196500,,25.3000,33.2700,25.2900,32.9200,40773100,,0,0,0,0,0,0,38.8900,41.2000,37.0300,40.6000,57748900,,71.7800,71.9000,65.8100,71.1500,32042400,,43.2500,46.6200,42.2900,45.8000,63649200,,27.4300,27.8800,25.0500,26.4000,83942300,
2004-04-30,30.9500,32.8600,30.1500,31.8100,782300,,0,0,0,0,0,0,26.9000,29.5800,25.4900,25.7800,159467400,,43.4400,49.1000,43.3000,43.6000,162636600,,36.1000,38.6200,25.1700,25.3600,68996700,,0,0,0,0,0,0,38.1400,39.9100,36.7400,38.9200,60073500,,77.8200,78.5600,71.3100,71.9500,25046600,,41.0700,44.9000,40.3100,42.6900,53867200,,28.7500,29.4300,26.4000,27.2300,113808800,
2004-03-31,32.1500,32.6500,29.8400,30.8600,1065300,,0,0,0,0,0,0,24.0900,28.1400,23.6000,27.0400,207609200,,42.8800,45.0600,39.1500,43.2800,154770500,,34.3500,35.4600,27.6700,34.1200,59636100,,0,0,0,0,0,0,37.8500,38.7400,36.5100,37.8700,72086600,,73.7000,78.5600,72.2200,77.8700,36392800,,43.3800,43.8700,38.0400,41.0700,70860900,,28.4000,29.9800,27.5400,28.5700,114959500,
2004-02-27,33.1300,34.5400,30.0500,31.9800,1028300,,0,0,0,0,0,0,22.4600,24.1000,21.7000,23.9200,87893400,,50.5600,50.6500,42.2300,43.0100,185747700,,74.2000,78.9500,30.2600,34.4000,78973350,,0,0,0,0,0,0,36.8200,39.6800,36.0000,37.4000,67969400,,69.6000,74.6000,69.5200,73.2500,21435800,,41.6700,45.1000,41.6000,43.3700,69555100,,25.8200,28.7600,25.7200,28.3000,97504900,
2004-01-30,36.5100,37.2900,33.0800,33.2000,977500,,0,0,0,0,0,0,21.5500,24.8400,21.1800,22.5600,141567900,,52.7600,57.8200,48.6000,50.4000,217934700,,57.5000,79.5400,53.7900,73.4100,66594800,,0,0,0,0,0,0,33.4500,36.8100,32.9000,36.6100,67403700,,68.7000,70.6200,66.3100,69.6600,23044300,,42.5000,44.7100,41.4700,41.7500,63605500,,24.9500,25.8500,24.5400,25.7400,101455700,
2003-12-31,33.2500,36.5000,33.1000,36.2500,708800,,0,0,0,0,0,0,21.0400,21.9000,19.2500,21.3700,97390600,,54.4000,54.9400,47.0000,52.6200,193675200,,49.4200,59.2300,43.0500,54.6900,34323100,,0,0,0,0,0,0,32.0800,33.4300,31.4200,33.1600,50343000,,67.4500,68.5400,63.2200,68.4600,33235400,,37.6000,43.3700,37.6000,42.1400,75988600,,25.9500,27.0100,23.0100,24.8300,146998800,
2003-11-28,32.7200,33.8900,32.4300,33.4700,603600,,0,0,0,0,0,0,22.8300,23.3000,19.8500,20.9100,88823300,,54.8000,57.4900,47.6700,53.9700,181979000,,57.3900,60.5500,44.1800,49.0000,43416700,,0,0,0,0,0,0,31.3600,33.0500,30.0000,32.1700,54252200,,63.9000,67.4800,60.6900,67.2500,29989800,,38.5400,40.1500,37.6100,38.3900,57725000,,25.3700,26.7800,24.4600,25.6300,115189600,
2003-10-31,30.2300,32.7000,30.2200,32.6900,707500,,0,0,0,0,0,0,20.7500,25.0110,20.1900,22.8900,125717700,,48.3700,61.1500,47.5100,54.4300,288225300,,33.6000,61.0000,33.4000,57.2200,50825400,,0,0,0,0,0,0,29.0400,32.0010,28.8000,31.5900,56096200,,60.8000,64.9300,60.7000,63.9000,29833300,,34.5000,39.2100,34.4000,38.4900,67044700,,23.7500,25.0800,23.5200,25.0000,133869100,
2003-09-30,29.7900,31.9200,29.7900,30.1900,709600,,0,0,0,0,0,0,22.6600,23.3200,20.1490,20.7200,95490800,,46.5200,51.3000,44.7300,48.4300,202836400,,33.2300,40.2400,30.4200,33.5600,25657100,,0,0,0,0,0,0,28.0900,30.9500,28.0600,28.8000,78639800,,57.0600,62.2500,55.0700,60.8200,32692300,,37.2900,38.9000,33.6600,34.3300,69764000,,22.4500,24.3700,22.1100,23.5400,129681900,
2003-08-29,29.9600,31.2500,29.1500,29.9500,738500,,0,0,0,0,0,0,21.0000,22.8500,19.4200,22.6100,76920800,,41.4100,46.9500,38.2800,46.3200,150718900,,25.9200,33.7800,22.6000,33.3300,15232400,,0,0,0,0,0,0,27.4000,28.5300,26.0000,28.3900,49065500,,51.5000,57.0700,49.6000,56.9800,23019900,,32.7100,37.4600,31.0000,37.3900,66343600,,23.0100,23.9800,21.5700,22.4200,111268400,
2003-07-31,31.4600,31.8700,29.0800,29.9600,771100,,0,0,0,0,0,0,18.8700,21.5700,18.5100,21.0800,93183400,,36.3300,43.1000,34.0000,41.6400,229239500,,25.6000,28.6000,22.5500,26.2000,21423600,,0,0,0,0,0,0,24.9500,27.7690,24.7800,27.3300,84190200,,53.4900,54.4640,50.2600,51.7400,28106300,,34.1000,35.5500,31.1600,33.1200,90229500,,21.8000,23.2400,20.4000,23.0100,152590600,
2003-06-30,30.2100,32.5700,30.1100,31.4500,1017300,,0,0,0,0,0,0,18.1000,19.6900,16.6300,19.0600,109166700,,36.5000,37.2400,32.8300,36.3200,171470800,,22.5100,26.3500,18.0500,25.5500,33954800,,0,0,0,0,0,0,24.5600,25.4560,23.7500,24.5500,69774300,,56.0500,57.5000,52.6000,53.4900,40903800,,31.1000,37.3600,31.0000,34.3200,108420900,,18.9200,22.9500,18.7200,22.0600,149689300,
2003-05-30,29.6700,30.6500,29.1500,30.3500,785600,,0,0,0,0,0,0,14.2500,19.0000,14.0000,17.9500,193063300,,28.6800,36.0900,28.1500,35.8900,190833800,,22.6700,25.9300,20.5300,22.4500,20235000,,0,0,0,0,0,0,23.4200,24.8300,22.8000,24.6700,95413300,,53.7300,56.5600,51.5000,55.9900,28779000,,27.1700,30.8600,27.0000,30.6700,92016400,,17.0500,18.8300,15.5000,18.7300,176050000,
2003-04-30,26.2400,29.6000,25.7000,29.4600,689200,,0,0,0,0,0,0,14.2000,14.9500,12.7200,14.2200,138845400,,25.5500,29.1900,24.1300,28.6900,219644300,,20.5000,24.6900,18.5600,22.8000,24040200,,0,0,0,0,0,0,25.8100,26.8700,23.3500,23.5100,106551200,,51.5000,55.6600,50.2600,53.5300,27330800,,25.3700,28.6600,25.2000,27.2800,99215500,,14.6000,17.4000,13.8800,17.1000,162742600,
2003-03-31,26.9200,26.9600,25.0000,25.9700,708900,,0,0,0,0,0,0,15.0100,15.1600,14.0400,14.1400,71935800,,22.1500,28.0400,21.3600,26.0300,164093600,,16.9100,22.3300,14.9000,20.3500,17380700,,0,0,0,0,0,0,23.6200,26.5200,22.2000,25.7600,93972700,,46.5000,53.4000,45.5100,51.4200,41042600,,27.7000,28.4200,24.7300,25.0600,102161300,,13.8500,15.2000,12.1200,14.4600,141331600,
2003-02-28,26.7300,26.9400,25.0300,26.9400,751300,,0,0,0,0,0,0,14.4100,15.3000,13.8000,15.0100,73469700,,21.9400,22.5000,19.6100,22.0100,115941900,,13.1400,25.0500,11.5400,17.1100,9227000,,0,0,0,0,0,0,22.6700,23.5200,21.6000,23.4500,73490800,,44.6500,46.9800,42.3800,46.3700,24697900,,30.9000,31.6300,27.2400,27.5600,64693900,,14.0700,14.6200,12.7700,13.6100,110454700,
2003-01-31,26.8000,29.2900,25.7200,26.6200,633400,,0,0,0,0,0,0,14.3600,15.3800,13.5600,14.3600,107961300,,19.1900,23.2900,18.5500,21.8500,169197200,,11.8500,13.3900,10.6700,13.2000,8285500,,0,0,0,0,0,0,20.4700,23.3000,19.6200,22.7200,90031600,,44.5700,48.4300,42.5200,44.5400,26130200,,33.0000,34.5900,30.2000,31.5900,56222600,,16.1700,17.3800,13.9100,14.2400,171721600,
2002-12-31,26.7500,28.0000,24.7400,26.7300,761100,,0,0,0,0,0,0,15.9000,16.1000,13.7800,14.3300,80900700,,24.1500,25.0000,18.4300,18.8900,155610600,,10.4000,13.0000,9.5800,11.0100,6792900,,0,0,0,0,0,0,22.0000,22.0900,20.1800,20.3800,70806600,,46.0000,47.1300,41.1900,44.4700,33395100,,34.6000,34.8800,31.2500,32.9900,55484500,,18.6300,19.1700,15.1700,16.0800,200320400,
2002-11-29,27.7100,28.6800,26.2000,26.6900,729800,,0,0,0,0,0,0,15.9400,17.3800,15.0100,15.5000,80923600,,19.2900,24.5000,18.2000,23.3500,206336300,,8.8000,11.2000,7.7500,10.8500,7283400,,0,0,0,0,0,0,24.0500,24.1600,20.8500,21.7400,75453400,,47.1500,48.2000,42.8300,44.7800,30714600,,29.7900,35.1400,29.5600,34.0500,81189500,,18.0200,19.7000,16.2500,18.5000,136786700,
2002-10-31,24.9900,28.0100,23.0400,27.7100,709700,,0,0,0,0,0,0,14.5900,16.4400,13.3600,16.0700,118061300,,16.2300,20.2600,16.0100,19.3500,203538600,,9.9300,10.3000,4.8500,8.9710,12082000,,0,0,0,0,0,0,20.6600,24.1000,20.6600,23.8400,107740100,,43.1900,48.2300,38.5300,47.1900,37820000,,34.3200,36.0200,28.5300,29.7500,110612900,,17.8400,19.9500,15.7500,18.1100,147656300,
2002-09-30,27.2000,28.1100,22.7000,24.8700,1062400,,0,0,0,0,0,0,14.4900,15.1900,14.0500,14.5000,94497100,,14.7100,17.9300,14.2400,15.9300,146027000,,13.1100,13.6700,9.6500,9.7000,3982100,,0,0,0,0,0,0,19.9900,21.5700,19.6000,20.6400,70864100,,42.8000,45.7200,40.3500,43.1800,34314700,,36.8000,37.8000,33.2000,34.1300,66248400,,23.5700,23.5900,17.4200,17.6600,208693700,
2002-08-30,27.0500,28.7000,25.5000,27.2300,979300,,0,0,0,0,0,0,15.1100,16.2500,13.9700,14.7500,91994400,,14.3100,15.9900,12.7800,14.9400,115341600,,13.3000,13.9900,9.8900,13.1100,4634500,,0,0,0,0,0,0,19.5200,21.8200,18.4800,20.1000,81003000,,48.5000,48.5000,40.5000,43.1800,50943300,,41.0000,41.6500,34.1000,37.0700,92061100,,24.6500,25.3400,21.9900,23.7600,110828000,
2002-07-31,31.4500,31.4900,24.6200,27.3000,2703400,,0,0,0,0,0,0,17.7100,18.7900,13.8000,15.2600,144971700,,16.1700,17.1600,12.2600,14.4600,176592200,,14.0000,18.1900,11.9000,13.3500,5257900,,0,0,0,0,0,0,24.4200,24.9600,18.4400,19.6300,119645920,,54.3500,57.8500,45.1000,49.2900,42455800,,44.9700,45.2800,37.1000,41.5200,97626200,,28.4600,28.6200,21.7500,24.7500,140932600,
2002-06-28,0,0,0,0,0,0,0,0,0,0,0,0,23.3900,23.4500,15.9800,17.7200,155500300,,18.3100,19.1600,14.6800,16.2500,142617800,,15.1200,17.2500,11.7900,13.9900,5299300,,0,0,0,0,0,0,24.3000,25.3000,22.4400,24.8500,88722900,,53.6700,56.3000,48.2200,53.6500,35595700,,43.4000,45.0900,41.4500,45.0000,56211000,,30.0000,30.4400,27.8700,28.4500,96118300,
2002-05-31,0,0,0,0,0,0,0,0,0,0,0,0,24.2900,25.9800,22.1400,23.3000,106717100,,16.5500,20.4000,15.7500,18.2300,154840500,,0,0,0,0,0,0,0,0,0,0,0,0,22.8500,24.5000,21.9300,24.2800,87164900,,52.9000,56.4200,52.0000,53.7500,28376400,,44.9000,46.0300,42.4600,42.6500,60754000,,28.4000,30.7200,28.0600,29.9400,113627600,
2002-04-30,0,0,0,0,0,0,0,0,0,0,0,0,24.7000,26.1700,23.0000,24.2700,114693500,,14.8000,17.0500,12.5200,16.6900,158958600,,0,0,0,0,0,0,0,0,0,0,0,0,23.3300,25.7000,22.6400,22.8200,78853200,,59.6000,59.6000,52.8000,53.3300,34567200,,48.7500,50.0500,41.0000,44.6000,102356900,,27.6200,29.2000,27.0000,28.4000,114502600,
2002-03-28,0,0,0,0,0,0,0,0,0,0,0,0,21.9300,25.3000,21.8200,23.6700,94974700,,14.1300,16.9600,13.5500,14.3000,164817800,,0,0,0,0,0,0,0,0,0,0,0,0,23.5600,24.5300,22.3500,23.1300,64989600,,58.8000,64.2800,57.0500,60.0100,32334400,,46.5500,51.0700,45.2500,48.2500,74848200,,26.3500,29.0600,26.0700,27.7500,93600400,
2002-02-28,0,0,0,0,0,0,0,0,0,0,0,0,24.9600,25.9800,20.9400,21.7000,139954000,,14.0900,14.7500,11.0600,14.1000,163988900,,0,0,0,0,0,0,0,0,0,0,0,0,23.8500,23.8500,20.8200,23.0100,55804400,,60.5500,60.6400,56.7300,58.8600,21496000,,41.6500,47.4700,40.5000,45.9600,77223700,,27.0500,27.4500,26.0200,26.1000,74377200,
2002-01-31,0,0,0,0,0,0,0,0,0,0,0,0,22.0500,24.7300,20.2600,24.7200,152060300,,10.9400,15.7700,9.0300,14.1900,322739200,,0,0,0,0,0,0,0,0,0,0,0,0,19.1100,23.8800,19.0000,23.7700,105308800,,56.3200,61.0500,54.6000,59.9100,32018600,,38.5400,41.8900,37.6500,40.9500,80548400,,26.4700,27.4800,25.3800,27.1800,95464400,
2001-12-31,0,0,0,0,0,0,0,0,0,0,0,0,21.0600,24.0300,20.0900,21.9000,82675700,,11.0800,12.8000,9.5100,10.8200,212455500,,0,0,0,0,0,0,0,0,0,0,0,0,18.9100,19.9700,17.6000,19.0500,70911800,,53.3500,58.4300,50.0000,56.2400,38565900,,35.1000,39.4200,34.0300,38.7800,69709300,,27.3600,27.7200,25.1500,26.4700,96335000,
2001-11-30,0,0,0,0,0,0,0,0,0,0,0,0,17.6500,21.5500,17.2500,21.3000,95888300,,7.0800,12.4000,6.6000,11.3200,310965300,,0,0,0,0,0,0,0,0,0,0,0,0,17.1500,19.5500,16.6800,17.7200,94309900,,48.6000,54.4300,47.6500,52.9900,22383000,,32.5000,36.2500,31.5800,35.1000,84489300,,26.1000,28.5000,25.8200,26.8400,94387700,
2001-10-31,0,0,0,0,0,0,0,0,0,0,0,0,15.4900,19.4200,14.8300,17.5600,134718700,,5.9100,9.9900,5.5100,6.9800,169882800,,0,0,0,0,0,0,0,0,0,0,0,0,14.8000,17.9500,14.1600,17.1200,97201500,,46.7800,50.9600,46.1500,49.3600,30919100,,33.5000,38.1000,32.0500,32.6000,125074600,,27.4800,30.1000,25.0000,26.0700,117467300,
2001-09-28,0,0,0,0,0,0,0,0,0,0,0,0,18.5000,19.0800,14.6800,15.5100,98777200,,8.9500,9.1900,5.6700,5.9700,126843400,,0,0,0,0,0,0,0,0,0,0,0,0,16.8600,17.3200,13.4600,14.9400,84833700,,50.2500,52.0000,40.7500,46.8100,30267600,,49.7500,51.9700,27.6000,33.5000,150537400,,30.2300,30.8700,26.0000,27.1400,98907700,
2001-08-31,0,0,0,0,0,0,0,0,0,0,0,0,19.0100,19.9000,17.2800,18.5500,91595700,,12.7300,12.8600,8.5500,8.9400,100687300,,0,0,0,0,0,0,0,0,0,0,0,0,18.1300,19.0900,16.8000,16.8700,87104800,,47.2700,51.8000,46.4600,50.0000,23305900,,58.6500,59.8000,50.1700,51.2000,63814400,,29.2900,31.0000,27.6900,30.0300,86142900,
2001-07-31,0,0,0,0,0,0,0,0,0,0,0,0,23.6400,25.2200,17.8500,18.7900,154555400,,14.1000,17.4200,11.0700,12.4900,172078700,,0,0,0,0,0,0,0,0,0,0,0,0,22.4900,22.9000,17.9000,18.0400,94129600,,41.8000,48.1000,40.3300,47.5500,24847200,,56.6000,58.9000,52.5500,58.5300,63885800,,27.2000,29.5000,26.0500,29.1400,84387800,
2001-06-29,0,0,0,0,0,0,0,0,0,0,0,0,20.1300,25.1000,19.3500,23.2500,136397600,,17.2200,17.9200,11.2000,14.1500,136695900,,0,0,0,0,0,0,0,0,0,0,0,0,20.0100,23.3100,18.9300,23.0000,73768600,,41.2000,45.0000,40.5000,41.9900,27749300,,63.0000,67.5500,55.4000,55.6000,84393900,,30.2800,30.4500,27.0000,27.0600,102637300,
2001-05-31,0,0,0,0,0,0,0,0,0,0,0,0,25.4100,26.7000,19.3000,19.9500,133364900,,15.9000,17.6000,13.1000,16.6900,144686700,,0,0,0,0,0,0,0,0,0,0,0,0,19.3500,21.5300,18.0000,19.5200,94233100,,41.2000,45.7400,38.2500,41.1000,25335900,,62.7000,69.8500,62.3300,62.8900,65270400,,27.2500,30.9600,26.2500,30.2800,109702100,
2001-04-30,0,0,0,0,0,0,0,0,0,0,0,0,22.0900,27.1200,18.7500,25.4900,199267700,,10.3300,18.1600,8.1000,15.7800,189780400,,0,0,0,0,0,0,0,0,0,0,0,0,42.5600,43.5600,18.5000,19.3500,74504600,,40.5000,42.0500,36.3000,41.8100,24775800,,55.4000,64.9100,53.9200,61.8000,64908300,,26.3000,27.9500,25.3900,27.5000,79874200,
2001-03-30,0,0,0,0,0,0,0,0,0,0,0,0,17.8100,23.7500,17.1900,22.0700,192840400,,9.8750,14.0000,9.5630,10.2300,167635900,,0,0,0,0,0,0,0,0,0,0,0,0,47.5000,49.0600,38.5600,42.4400,58850300,,39.1000,41.3900,35.5000,40.5500,28481200,,61.8500,65.6000,49.7000,55.7100,99171000,,29.0400,29.4800,24.7500,26.5500,121917800,
2001-02-28,0,0,0,0,0,0,0,0,0,0,0,0,20.6900,21.9400,18.0000,18.2500,125424400,,17.1900,17.1900,9.9380,10.1900,167374100,,0,0,0,0,0,0,0,0,0,0,0,0,49.3800,51.3100,46.2500,47.6300,40774700,,55.0000,57.5000,37.4600,39.0500,38769600,,58.0000,63.9000,56.0400,62.2000,53226700,,29.5000,31.0000,28.9500,29.4000,93721300,
2001-01-31,0,0,0,0,0,0,0,0,0,0,0,0,14.8800,22.5000,14.4400,21.6200,244811800,,15.8100,22.3800,13.5600,17.3100,210486800,,0,0,0,0,0,0,0,0,0,0,0,0,43.9200,50.0600,40.3800,49.9400,50383600,,54.7500,60.0600,50.7500,55.0200,38465900,,64.8800,65.3100,54.5600,58.5000,82636600,,33.8100,35.0600,28.0000,29.3500,120591700,
2000-12-29,0,0,0,0,0,0,0,0,0,0,0,0,17.0000,17.5000,13.6300,14.8800,158195900,,24.9400,27.6300,14.8800,15.5600,202112900,,0,0,0,0,0,0,0,0,0,0,0,0,46.2500,47.0000,41.3800,44.2500,43535900,,42.7500,57.0000,40.2500,55.8100,30319700,,68.6900,70.9400,61.4400,66.0000,78675100,,32.1300,34.5000,28.7500,34.0000,102846600,
2000-11-30,0,0,0,0,0,0,0,0,0,0,0,0,19.4400,23.0000,16.1200,16.5000,151578100,,35.8100,40.8800,22.1300,24.6900,159338900,,0,0,0,0,0,0,0,0,0,0,0,0,44.3100,50.8100,43.0000,45.5600,60969200,,39.6900,44.9400,39.1300,42.6300,16880500,,67.5600,70.0000,61.9400,69.0600,73634500,,30.7500,34.4400,30.6300,31.8800,74139700,
2000-10-31,0,0,0,0,0,0,0,0,0,0,0,0,26.6900,26.7500,17.5000,19.5600,391174800,,38.1900,38.4400,19.3800,36.6300,246733500,,0,0,0,0,0,0,0,0,0,0,0,0,40.1300,44.8800,36.7500,44.6900,39489800,,40.0600,43.5000,34.9400,39.9400,22671800,,61.0000,67.8800,54.0000,67.8100,100721600,,30.4400,31.5000,27.5600,31.0000,84067000,
2000-09-29,0,0,0,0,0,0,0,0,0,0,0,0,61.3100,64.1200,25.3700,25.7500,259230900,,42.1300,49.6300,35.5000,38.4400,133739700,,0,0,0,0,0,0,0,0,0,0,0,0,38.2500,41.7500,35.8800,40.0600,27059800,,40.3800,42.0000,35.5000,40.0600,28696900,,53.8100,66.9400,53.7500,64.5000,117177500,,29.6900,30.3800,26.3800,30.1900,125297300,
2000-08-31,0,0,0,0,0,0,0,0,0,0,0,0,50.3100,61.5000,44.2500,60.9400,100644400,,30.6300,43.9700,29.3100,41.5000,144464700,,0,0,0,0,0,0,0,0,0,0,0,0,37.4700,44.1300,34.5600,36.6300,49693100,,43.7500,48.5000,39.5600,39.5800,23476500,,48.8800,54.8800,45.3100,53.6400,99636200,,31.8800,34.2500,29.6300,29.8900,84650800,
2000-07-31,0,0,0,0,0,0,0,0,0,0,0,0,52.1300,60.6300,46.8800,50.8100,102620900,,36.6900,43.9400,27.8800,30.1300,198524600,,0,0,0,0,0,0,0,0,0,0,0,0,38.0000,42.7500,35.9400,37.5000,42120500,,41.0000,47.7500,39.7500,43.7500,14775700,,41.6300,50.2500,41.4400,48.8100,88994200,,33.1900,33.7500,30.0600,31.6900,86101500,
2000-06-30,0,0,0,0,0,0,0,0,0,0,0,0,81.7500,103.9400,50.3100,52.3800,89106200,,48.8800,58.1300,32.4700,36.3100,203140900,,0,0,0,0,0,0,0,0,0,0,0,0,34.1300,39.5000,32.0000,38.1900,82465800,,43.1300,44.8800,34.8100,39.8100,18613600,,39.5600,42.2500,37.6900,41.8100,68452600,,35.5600,36.3100,31.0000,32.9400,114547600,
2000-05-31,0,0,0,0,0,0,0,0,0,0,0,0,124.8700,126.2500,81.7500,84.0000,87569200,,56.0000,62.3800,40.4400,49.9400,130688600,,0,0,0,0,0,0,0,0,0,0,0,0,31.0000,35.0000,28.0000,33.5000,49548300,,43.4400,47.1300,37.8800,42.5000,18159400,,39.6900,40.1900,36.2500,39.0600,64366700,,38.0000,39.9400,35.0000,36.1300,79034300,
2000-04-28,0,0,0,0,0,0,0,0,0,0,0,0,135.5000,139.5000,104.8700,124.0600,77342900,,65.4400,68.6300,40.8100,55.1900,162012500,,0,0,0,0,0,0,0,0,0,0,0,0,40.1900,43.5000,30.0000,30.2300,62301700,,41.0000,45.8800,36.4400,43.4400,23397900,,37.7500,41.2500,34.0600,39.6900,78544600,,37.8100,39.4400,31.9400,38.0600,88858600,
